ID_REDE,CD_OPERADORA,NO_RAZAO,GR_MODALIDADE,DE_PORTE,ID_PLANO,CD_PLANO,TP_VIGENCIA_PLANO,CONTRATACAO,DE_TIPO_CONTRATACAO,DE_TIPO_MODALIDADE_FINM,SEGMENTACAO_ASSISTENCIAL,DE_TIPO_ABRANGENCIA_GEOGRAFICA,LG_FATOR_MODERADOR,DE_SITUACAO_PRINCIPAL,CD_SITUACAO_PLANO,ID_ESTABELECIMENTO_SAUDE,CD_CNPJ_ESTB_SAUDE,CD_CNES,NM_ESTABELECIMENTO_SAUDE,DE_CLAS_ESTB_SAUDE,LG_URGENCIA_EMERGENCIA,DE_TIPO_PRESTADOR,DE_TIPO_CONTRATO,DE_DISPONIBILIDADE,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,DT_VINCULO_INICIO,DT_VINCULO_FIM,NM_REGIAO,DT_ATUALIZACAO
1331954 5976597,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,1331954,410191990,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,5976597,09129222000183,2400065,HOSP SAMARITANO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2009-10-29,,NORDESTE,2024-07-24
1331882 5976599,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,1331882,433380002,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,5976599,09114612000180,2399237,HOSP SAO LUIZ LTDA,Assistencia Hospitalar,0,Contratualizado,Direto,Parcial,250750,JOAO PESSOA,PB,2000-08-23,,NORDESTE,2024-07-24
1331880 5976600,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,1331880,433381001,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,5976600,40939944000143,3001377,HOSPITAL JOAO PAULO II LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2000-08-23,,NORDESTE,2024-07-24
1331962 5976600,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,1331962,453483042,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,5976600,40939944000143,3001377,HOSPITAL JOAO PAULO II LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2004-12-02,,NORDESTE,2024-07-24
17521630 227380807,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,17521630,479792182,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,227380807,09112236000194,2399741,HOSPITAL NAPOLEAO LAUREANO MANT FUND LAUREANO,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2018-01-12,,NORDESTE,2024-07-24
17521580 5976596,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,17521580,479787186,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,5976596,09127333000150,3043142,AMIP ASSIST MEDICA INFANTIL DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2018-01-12,,NORDESTE,2024-07-24
17521580 5976600,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,17521580,479787186,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,5976600,40939944000143,3001377,HOSPITAL JOAO PAULO II LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2018-01-12,,NORDESTE,2024-07-24
17509324 227380931,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,17509324,479575170,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,227380931,41226432000100,3039269,CLIM  CLINICA INTEGRADA DA MULHER,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2017-12-22,,NORDESTE,2024-07-24
17515615 5976597,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,17515615,479581174,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,5976597,09129222000183,2400065,HOSP SAMARITANO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2017-12-22,,NORDESTE,2024-07-24
1331876 5976596,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,1331876,433383007,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,5976596,09127333000150,3043142,AMIP ASSIST MEDICA INFANTIL DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2000-08-23,,NORDESTE,2024-07-24
17521600 227380931,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,17521600,479789182,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,227380931,41226432000100,3039269,CLIM  CLINICA INTEGRADA DA MULHER,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2018-01-12,,NORDESTE,2024-07-24
1331890 5976596,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,1331890,433376004,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,5976596,09127333000150,3043142,AMIP ASSIST MEDICA INFANTIL DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2000-08-23,,NORDESTE,2024-07-24
1331892 5976601,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,1331892,433375006,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,5976601,08973539000139,3398315,PROCARDIO INST DE CARDIOGIA DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Direto,Parcial,250750,JOAO PESSOA,PB,2000-08-23,,NORDESTE,2024-07-24
17510456 227380931,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,17510456,479576178,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,227380931,41226432000100,3039269,CLIM  CLINICA INTEGRADA DA MULHER,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2017-12-22,,NORDESTE,2024-07-24
17510456 227380703,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,17510456,479576178,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,227380703,00853492000168,2755483,CLINICA DOM RODRIGO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2017-12-22,,NORDESTE,2024-07-24
17516091 227380721,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,17516091,479585177,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,227380721,01817749000199,7870930,HOSPITAL MEMORIAL NOSSA SENHORA DAS NEVES LTDA  ME,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2017-12-22,,NORDESTE,2024-07-24
17515982 5976596,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,17515982,479584179,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,5976596,09127333000150,3043142,AMIP ASSIST MEDICA INFANTIL DA PARAIBA LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2017-12-22,,NORDESTE,2024-07-24
17515982 5976600,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,17515982,479584179,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,5976600,40939944000143,3001377,HOSPITAL JOAO PAULO II LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2017-12-22,,NORDESTE,2024-07-24
17508175 227380931,000515,ALLIANZ SAUDE S A,Seguradora,SEM BENEFICIARIOS,17508175,479574171,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,227380931,41226432000100,3039269,CLIM  CLINICA INTEGRADA DA MULHER,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250750,JOAO PESSOA,PB,2017-12-22,,NORDESTE,2024-07-24
1332372 27731011,000582,PORTO SEGURO  SEGURO SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332372,415579993,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,29.0,27731011,09129222000183,2400065,HOSP SAMARITANO LTDA,Assistencia Hospitalar,1,Contratualizado,Direto,Parcial,250750,JOAO PESSOA,PB,2005-11-22,,NORDESTE,2024-07-24
1332390 27731011,000582,PORTO SEGURO  SEGURO SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332390,415570990,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,29.0,27731011,09129222000183,2400065,HOSP SAMARITANO LTDA,Assistencia Hospitalar,1,Contratualizado,Direto,Parcial,250750,JOAO PESSOA,PB,2005-11-22,,NORDESTE,2024-07-24
1332260 27731011,000582,PORTO SEGURO  SEGURO SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332260,428155991,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,29.0,27731011,09129222000183,2400065,HOSP SAMARITANO LTDA,Assistencia Hospitalar,1,Contratualizado,Direto,Parcial,250750,JOAO PESSOA,PB,2005-11-22,,NORDESTE,2024-07-24
1332048 141833010,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332048,400713991,P,INDIVIDUAL,INDIVIDUAL OU FAMILIAR,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,141833010,08338980000149,,HOSPITAL SAO DOMINGOS LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250180,BAYEUX,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
16428089 141833010,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428089,409110998,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,141833010,08338980000149,,HOSPITAL SAO DOMINGOS LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250180,BAYEUX,PB,1999-05-17,2017-05-10,NORDESTE,2024-07-24
13670528 141833010,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670528,458323080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,141833010,08338980000149,,HOSPITAL SAO DOMINGOS LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250180,BAYEUX,PB,2008-07-01,2017-05-10,NORDESTE,2024-07-24
14869635 8305471,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,14869635,458659080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305471,08338980000149,,HOSPITAL SAO DOMINGOS LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250180,BAYEUX,PB,1999-11-22,2009-09-04,NORDESTE,2024-07-24
1332090 8305501,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332090,400692995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305501,08900268000191,2757672,MATERNIDADE ANA VIRGINIA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250300,CAAPORA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
1332086 8305501,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332086,400694991,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8305501,08900268000191,2757672,MATERNIDADE ANA VIRGINIA,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250300,CAAPORA,PB,2005-11-28,2017-05-10,NORDESTE,2024-07-24
13670528 8305521,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670528,458323080,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305521,09135807000106,,HOSPITAL GERAL DE CABEDELO,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250320,CABEDELO,PB,2008-07-01,2017-05-10,NORDESTE,2024-07-24
13670530 8305521,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,13670530,458324088,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305521,09135807000106,,HOSPITAL GERAL DE CABEDELO,Assistencia Hospitalar,0,Contratualizado,Indireto,Total,250320,CABEDELO,PB,2008-07-01,2017-05-10,NORDESTE,2024-07-24
18682062 8306247,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18682062,497179235,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8306247,24109530000130,3148823,CLINICA SANTA MARIA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2023-10-20,,NORDESTE,2024-07-24
18636619 8305494,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18636619,495662231,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305494,08834137000153,2362848,HOSPITAL ANTONIO TARGINO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2023-05-31,,NORDESTE,2024-07-24
18636553 87052111,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18636553,495661233,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87052111,09379157000144,2363054,CLINICA DE OLHOS FRANCISCO PINTO LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2023-05-31,,NORDESTE,2024-07-24
18405308 87074645,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18405308,489722216,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87074645,41210014000117,3148815,HOSPITAL DE OLHOS DE CAMPINA GRANDE SS LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2021-09-06,,NORDESTE,2024-07-24
18405308 8305495,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18405308,489722216,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305495,08841421000157,2315793,FUNDACAO ASSISTENCIAL DA PARAIBA FAP,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2021-09-06,,NORDESTE,2024-07-24
18089173 8306247,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18089173,481942180,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8306247,24109530000130,3148823,CLINICA SANTA MARIA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2018-12-14,,NORDESTE,2024-07-24
18089183 87052111,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18089183,481943188,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87052111,09379157000144,2363054,CLINICA DE OLHOS FRANCISCO PINTO LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2018-12-14,,NORDESTE,2024-07-24
18089163 87052111,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18089163,481941181,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87052111,09379157000144,2363054,CLINICA DE OLHOS FRANCISCO PINTO LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2018-12-14,,NORDESTE,2024-07-24
18389463 143535207,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18389463,489321212,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,143535207,08830721000130,2613735,INST NEUROPSIQUIATRICO DE CAMPINA GRANDE SC LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2021-07-19,,NORDESTE,2024-07-24
18389518 87052112,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18389518,489324217,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87052112,07678950000119,2613743,SISTEMA DE ASSISTENCIA SOCIAL E DE SAUDE SASCDL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2021-07-19,,NORDESTE,2024-07-24
18389518 87052111,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,18389518,489324217,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87052111,09379157000144,2363054,CLINICA DE OLHOS FRANCISCO PINTO LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2021-07-19,,NORDESTE,2024-07-24
16760886 8306247,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760886,478232171,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8306247,24109530000130,3148823,CLINICA SANTA MARIA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2017-05-30,,NORDESTE,2024-07-24
16760799 87052112,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760799,478228173,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87052112,07678950000119,2613743,SISTEMA DE ASSISTENCIA SOCIAL E DE SAUDE SASCDL,Assistencia Hospitalar,1,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2017-05-30,,NORDESTE,2024-07-24
16760855 87075060,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760855,478230175,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87075060,01185687000140,2363178,SABINO ROLIN GUIMAROES FILHO CIA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2017-05-30,2018-06-20,NORDESTE,2024-07-24
16760799 87074645,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760799,478228173,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87074645,41210014000117,3148815,HOSPITAL DE OLHOS DE CAMPINA GRANDE SS LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2017-05-30,,NORDESTE,2024-07-24
16428110 197705425,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428110,409117995,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,197705425,83366856000102,,MATERNIDADE NOSSASENHORA DE FATIMA SOCIEDADE CIVIL LIMITADA,Assistencia Hospitalar,0,Contratualizado,Direto,Parcial,250400,CAMPINA GRANDE,PB,1999-05-17,2017-05-10,NORDESTE,2024-07-24
16428209 143535207,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428209,468193122,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,143535207,08830721000130,2613735,INST NEUROPSIQUIATRICO DE CAMPINA GRANDE SC LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2016-10-25,,NORDESTE,2024-07-24
16428107 8305494,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428107,409116997,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305494,08834137000153,2362848,HOSPITAL ANTONIO TARGINO LTDA,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2016-10-25,,NORDESTE,2024-07-24
16760886 8305495,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16760886,478232171,P,COLETIVO,COLETIVO POR ADESAO,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,8305495,08841421000157,2315793,FUNDACAO ASSISTENCIAL DA PARAIBA FAP,Assistencia Hospitalar,1,Contratualizado,Indireto,Total,250400,CAMPINA GRANDE,PB,2017-05-30,,NORDESTE,2024-07-24
16428206 87074645,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16428206,468192124,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,GRUPO DE ESTADOS,1,ATIVO COM COMERCIALIZACAO SUSPENSA,26.0,87074645,41210014000117,3148815,HOSPITAL DE OLHOS DE CAMPINA GRANDE SS LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2016-10-25,,NORDESTE,2024-07-24
1332082 8306247,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1332082,400696998,P,COLETIVO,COLETIVO EMPRESARIAL,PREESTABELECIDO,Amb + hosp c/ obst,NACIONAL,1,ATIVO COM COMERCIALIZACAO SUSPENSA,41.0,8306247,24109530000130,3148823,CLINICA SANTA MARIA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2016-10-27,,NORDESTE,2024-07-24
1506739 87052111,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,1506739,PFE,A,INDIVIDUAL,INDIVIDUAL OU FAMILIAR,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,87052111,09379157000144,2363054,CLINICA DE OLHOS FRANCISCO PINTO LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2016-11-07,,NORDESTE,2024-07-24
16427933 8306247,000701,UNIMED SEGUROS SAUDE S A,Seguradora,SEM BENEFICIARIOS,16427933,00205-012,A,COLETIVO,COLETIVO EMPRESARIAL,,Amb + hosp c/ obst,NACIONAL,0,ATIVO COM COMERCIALIZACAO SUSPENSA,25.0,8306247,24109530000130,3148823,CLINICA SANTA MARIA LTDA,Assistencia Hospitalar,0,Contratualizado,Indireto,Parcial,250400,CAMPINA GRANDE,PB,2016-10-25,,NORDESTE,2024-07-24
